time,open,high,low,close,Plot,New Moon,First Moon,Waning,Full Moon,Plot,Plot,Chars,Chars,Chars,Chars,Chars,Chars
1717699500,2372.91,2373.81,2372.11,2372.15,2366.105,NaN,NaN,NaN,NaN,2366.9378839907536,2354.219732038301,0,0,0,0,0,0
1717700400,2372.15,2373.73,2371.25,2373.73,2366.105,NaN,NaN,NaN,NaN,2367.2042414813122,2354.4138640578203,0,0,0,0,0,0
1717701300,2373.73,2375.47,2373.68,2374.15,2366.105,NaN,NaN,NaN,NaN,2367.4766241683196,2354.6102435199314,0,0,0,0,0,0
1717702200,2374.14,2374.21,2372.84,2372.97,2366.77,NaN,NaN,NaN,NaN,2367.692050671523,2354.7929276640116,0,0,0,0,0,0
1717703100,2372.99,2373.05,2371.78,2372.59,2368.55,NaN,NaN,NaN,NaN,2367.8841271157767,2354.9700129608873,0,0,0,0,0,0
1717704000,2372.58,2373.57,2372.44,2372.74,2368.55,NaN,NaN,NaN,NaN,2368.0745535033934,2355.146828752321,0,0,0,0,0,0
1717704900,2372.74,2373.71,2372.36,2373.28,2368.55,NaN,NaN,NaN,NaN,2368.278688660123,2355.3272583169746,0,0,0,0,0,0
1717705800,2373.27,2373.72,2372.87,2373.36,2368.55,NaN,NaN,NaN,NaN,2368.4779557714905,2355.506688582477,0,0,0,0,0,0
1717706700,2373.35,2376.14,2373.16,2375.96,2370.515,NaN,NaN,NaN,NaN,2368.771369270648,2355.71020411897,0,0,0,0,0,0
1717711200,2376.76,2377.03,2375.69,2375.79,2370.9700000000003,NaN,NaN,NaN,NaN,2369.046609691407,2355.9100030829604,0,0,0,0,0,0
1717712100,2375.79,2376.49,2375.69,2376.24,2371.365,NaN,NaN,NaN,NaN,2369.328703428999,2356.1122916094982,0,0,0,0,0,0
1717713000,2376.24,2376.5,2376.13,2376.28,2373.8,NaN,NaN,NaN,NaN,2369.6013032945284,2356.3129653248266,0,0,0,0,0,0
1717713900,2376.28,2377.19,2376.25,2377.08,2373.8,NaN,NaN,NaN,NaN,2369.8945855182724,2356.5196024857737,0,0,0,0,0,0
1717714800,2377.08,2377.28,2376.6,2376.77,2373.8,NaN,NaN,NaN,NaN,2370.164209615595,2356.7210989784526,0,0,0,0,0,0
1717715700,2376.77,2378.24,2376.77,2377.22,2373.63,NaN,NaN,NaN,NaN,2370.4409072777285,2356.925068142846,0,0,0,0,0,0
1717716600,2377.22,2377.82,2376.48,2376.88,2373.63,NaN,NaN,NaN,NaN,2370.6934207178174,2357.1236246787385,0,0,0,0,0,0
1717717500,2376.88,2377.49,2376.38,2376.93,2373.63,NaN,NaN,NaN,NaN,2370.9379924543737,2357.320703040144,0,0,0,0,0,0
1717718400,2376.93,2377.57,2376.12,2377.36,2373.63,NaN,NaN,NaN,NaN,2371.1898358875355,2357.5200990297944,0,0,0,0,0,0
1717719300,2377.36,2378.37,2376.48,2376.72,2373.6949999999997,NaN,NaN,NaN,NaN,2371.4067050684166,2357.7111428205426,0,0,0,0,0,0
1717720200,2376.72,2378.29,2376.37,2377.52,2373.6949999999997,NaN,NaN,NaN,NaN,2371.6464421245573,2357.9082458770545,0,0,0,0,0,0
1717721100,2377.52,2379.25,2377.52,2378.47,2374.135,NaN,NaN,NaN,NaN,2371.9140326294764,2358.112840445442,0,0,0,0,0,0
1717722000,2378.53,2380.1,2373.04,2373.88,2374.56,NaN,NaN,NaN,NaN,2371.991129389105,2358.269727605189,0,0,0,0,0,0
1717722900,2373.88,2375.32,2371.79,2372.92,2374.56,NaN,NaN,NaN,NaN,2372.0275556875713,2358.4155014598637,0,0,0,0,0,0
1717723800,2372.89,2373.45,2370.4,2371.52,2375.25,NaN,NaN,NaN,NaN,2372.0076515429605,2358.5458944801635,0,0,0,0,0,0
1717724700,2371.53,2372.18,2370.24,2371.12,2375.17,NaN,NaN,NaN,NaN,2371.9728416785306,2358.6710099579727,0,0,0,0,0,0
1717725600,2371.13,2372.03,2369.48,2371.93,2374.79,NaN,NaN,NaN,NaN,2371.971161612706,2358.802940207147,0,0,0,0,0,0
1717726500,2371.93,2372.36,2370.22,2371.02,2374.79,NaN,NaN,NaN,NaN,2371.9338611573057,2358.9245029911554,0,0,0,0,0,0
1717727400,2371.04,2375.15,2369.92,2375.11,2374.79,NaN,NaN,NaN,NaN,2372.058415621725,2359.0855527126364,0,0,0,0,0,0
1717728300,2375.09,2378.3,2374.46,2376.69,2374.79,NaN,NaN,NaN,NaN,2372.2400463816575,2359.260721342361,0,0,0,0,0,0
1717729200,2376.68,2378.63,2375.23,2375.42,2374.79,NaN,NaN,NaN,NaN,2372.364750445122,2359.421510184726,0,0,0,0,0,0
1717730100,2375.45,2378.83,2375.45,2378.11,2374.79,NaN,NaN,NaN,NaN,2372.590054349235,2359.607465307266,0,0,0,0,0,0
1717731000,2378.09,2380.15,2377.35,2379.65,2374.815,NaN,NaN,NaN,NaN,2372.8669149629904,2359.8068935131637,0,0,0,0,0,0
1717731900,2379.62,2382.04,2379.45,2380.16,2375.76,NaN,NaN,NaN,NaN,2373.152918297775,2360.0094119856694,0,0,0,0,0,0
1717732800,2380.21,2382.12,2379.34,2381.91,2375.8,NaN,NaN,NaN,NaN,2373.4963332664897,2360.2273282843194,0,0,0,0,0,1
1717733700,2381.93,2384.49,2381.4,2384.28,2376.9849999999997,NaN,NaN,NaN,NaN,2373.919222158,2360.466658351142,0,0,0,0,0,0
1717734600,2384.3,2387.54,2384.27,2385.8,2378.51,NaN,NaN,NaN,NaN,2374.385135014549,2360.7187314023745,0,0,0,0,0,0
1717735500,2385.77,2386.86,2384.73,2386.74,2378.51,NaN,NaN,NaN,NaN,2374.8696395237826,2360.9776494978732,0,0,0,0,0,0
1717736400,2386.74,2387.76,2382.12,2382.61,2378.62,NaN,NaN,NaN,NaN,2375.1731830718695,2361.1928967665513,0,0,0,0,0,0
1717737300,2382.62,2384.52,2380.26,2383.27,2378.62,NaN,NaN,NaN,NaN,2375.4907053043453,2361.4125694355407,0,0,0,0,0,0
1717738200,2383.27,2383.51,2379.38,2379.89,2378.62,NaN,NaN,NaN,NaN,2375.663226664959,2361.5964244660327,0,0,0,0,0,0
1717739100,2379.94,2380.26,2375.07,2375.95,2378.62,NaN,NaN,NaN,NaN,2375.674472678098,2361.7392461131367,0,0,0,0,0,0
1717740000,2375.94,2377.85,2374.95,2377.62,2378.62,NaN,NaN,NaN,NaN,2375.7507678671923,2361.8972635647474,0,0,0,0,0,0
1717740900,2377.67,2377.76,2373.01,2373.85,2378.62,NaN,NaN,NaN,NaN,2375.6762279508316,2362.0161962655957,0,0,0,0,0,0
1717741800,2373.94,2375.95,2373.16,2373.97,2378.62,NaN,NaN,NaN,NaN,2375.609317050799,2362.135139586336,0,0,0,0,0,0
1717742700,2373.96,2376.72,2373.14,2375.51,2378.62,NaN,NaN,NaN,NaN,2375.605422264493,2362.2682227745318,0,0,0,0,0,0
